G867 	ZZ	WH	09:12	11:41	244  
G2387	ZZ	WH	09:29	12:34	244  
G425 	ZZ	WH	07:50	10:08	244  
G93  	ZZ	WH	07:56	09:55	244  
G2045	ZZ	WH	08:14	10:25	244  
G2031	ZZ	WH	08:19	10:52	244  
G541 	ZZ	WH	08:25	10:32	244  
G1535	ZZ	WH	08:30	10:59	244  
G403 	ZZ	WH	10:33	12:17	244  
G1537	ZZ	WH	10:38	12:44	244  
G529 	ZZ	WH	10:43	12:49	244  
G73  	ZZ	WH	10:48	12:54	244  
G71  	ZZ	WH	11:06	13:05	244  
G279 	ZZ	WH	11:21	13:41	244  
G83  	ZZ	WH	11:29	13:16	244  
G2001	ZZ	XA	07:52	10:24	239  
G2203	ZZ	XA	08:17	10:45	239  
G2021	ZZ	XA	08:32	10:56	239  
G427 	ZZ	XA	09:10	11:06	239  
G2213	ZZ	XA	09:17	11:49	239  
G89  	ZZ	XA	09:32	11:24	239  
G2023	ZZ	XA	09:41	12:00	239  
G2205	ZZ	XA	09:53	12:16	239  
G1833	ZZ	XA	10:17	12:25	239  
G2215	ZZ	XA	10:51	13:36	239  
G1971	ZZ	XA	11:05	13:22	239  
G653 	ZZ	XA	11:22	13:48	239  
G1887	ZZ	XA	11:36	14:03	239  
G671 	ZZ	XA	11:51	14:16	239  
G1709	ZZ	XA	12:12	14:14	239  
G1875	ZZ	XA	12:18	14:48	239  
G850 	ZZ	CS	08:55	13:08	394  
G95  	ZZ	CS	11:50	15:11	394  
G817 	ZZ	CS	12:02	15:54	394  
G93  	ZZ	CS	07:56	11:16	394  
G541 	ZZ	CS	08:25	12:04	394  
G1535	ZZ	CS	08:30	12:39	394  
G423 	ZZ	CS	09:59	13:49	394  
G485 	ZZ	CS	10:26	14:05	394  
G403 	ZZ	CS	10:33	13:38	394  
G1537	ZZ	CS	10:38	14:31	394  
G529 	ZZ	CS	10:43	14:47	394  
G73  	ZZ	CS	10:48	14:20	394  
G83  	ZZ	CS	11:29	14:38	394  
G81  	ZZ	CS	11:34	14:43	394  
G1533	ZZ	CS	11:39	15:59	394  
G421 	ZZ	CS	12:21	16:09	394  
G433 	ZZ	CS	12:26	16:26	394  
G1975	ZZ	CQ	12:23	20:16	648  
G571 	ZZ	CQ	12:54	20:48	648  
G315 	ZZ	CQ	13:45	22:26	648  
G1835	ZZ	CQ	14:45	22:28	648  
